acceleration_x,acceleration_y,acceleration_z,angular_rotation_x,angular_rotation_y,angular_rotation_z,label
0.254372,0.952527,-0.178527,5.896002,-0.977182,0.929057,walking forward
0.208999,0.967804,-0.298567,12.179688,-0.212894,0.006378,walking forward
0.16979,0.982935,-0.43133,-153.981628,-13.803069,-66.11013,walking forward
0.104203,0.995314,-0.059625,5.861736,-0.82338,1.24532,walking forward
0.116565,0.992531,-0.058266,-2.438136,-1.109537,-1.50803,walking forward
