acceleration_x,acceleration_y,acceleration_z,angular_rotation_x,angular_rotation_y,angular_rotation_z,label
-0.971066,-0.212715,0.092342,0.305576,-0.223452,0.07461,standing still
-0.968205,-0.213514,0.091397,0.393555,-0.222099,0.088521,standing still
-0.974653,-0.215679,0.089761,0.302729,0.265216,-0.349252,standing still
-0.972984,-0.213936,0.089822,0.356996,0.011078,-0.020043,standing still
-0.973228,-0.214139,0.089507,0.363885,0.051493,-0.104817,standing still
-0.97208,-0.214894,0.088781,0.317502,0.051352,-0.15407,standing still
-0.969045,-0.213141,0.089186,0.268088,-0.157132,-0.006356,standing still
-0.971287,-0.217844,0.086661,0.359483,0.005946,-0.095251,standing still
-0.969192,-0.218042,0.085118,0.398197,0.041563,-0.168782,standing still
-0.971653,-0.218706,0.086337,0.384391,0.093898,-0.148395,standing still
-0.970421,-0.218222,0.084989,0.324066,-0.055182,-0.084753,standing still
-0.971965,-0.220773,0.084116,0.303484,-0.36191,0.137886,standing still
-0.971924,-0.222121,0.083403,0.122947,0.090181,-0.412805,standing still
-0.975896,-0.22142,0.083194,0.281835,0.151543,-0.291449,standing still
-0.972602,-0.221889,0.084402,0.394157,-0.134134,0.097064,standing still
-0.971273,-0.220888,0.084264,0.344769,0.198039,-0.266917,standing still
-0.974435,-0.223348,0.082513,0.364013,-0.144614,-0.031801,standing still
-0.971317,-0.223177,0.082864,0.289996,-0.120567,-0.020475,standing still
-0.968558,-0.220319,0.083997,0.370874,-0.038984,-0.048089,standing still
-0.971733,-0.22329,0.083582,0.435198,-0.061586,0.055799,standing still
-0.971745,-0.220689,0.084357,0.34766,-0.154823,0.041224,standing still
-0.973468,-0.221459,0.082874,0.371062,-0.125513,0.008095,standing still
-0.970952,-0.21993,0.083596,0.323329,-0.024014,-0.164526,standing still
-0.975556,-0.220787,0.084713,0.320689,-0.677738,0.638743,standing still
-0.968844,-0.21808,0.089293,0.57899,0.395444,-0.124491,standing still
-0.972364,-0.216867,0.089022,0.383888,-0.825282,0.732472,standing still
-0.97493,-0.206902,0.093241,0.407728,-0.664711,0.591057,standing still
-0.973164,-0.204501,0.0939,0.230705,0.225682,-0.462632,standing still
-0.971392,-0.208134,0.09447,0.346422,-0.033596,-0.05575,standing still
-0.971992,-0.207487,0.093263,0.331327,0.049428,-0.255474,standing still
-0.968024,-0.214503,0.09337,0.2688,-0.282337,0.090088,standing still
-0.968205,-0.212274,0.094508,0.446752,0.170934,-0.135269,standing still
-0.971889,-0.209374,0.091111,0.332101,0.108374,-0.15092,standing still
-0.970859,-0.20982,0.091308,0.345495,0.121727,-0.216463,standing still
-0.973077,-0.211906,0.089733,0.365491,-0.108127,-0.022406,standing still
-0.968874,-0.20783,0.090693,0.143067,0.299575,-0.495155,standing still
-0.964782,-0.235357,0.079491,0.23729,0.257274,-0.402777,standing still
-0.964424,-0.235655,0.073175,0.346788,0.33081,-0.366773,standing still
-0.967569,-0.236806,0.073303,0.276383,-0.01074,-0.091424,standing still
-0.969328,-0.235177,0.07136,0.239418,-0.478062,0.157623,standing still
-0.964662,-0.238747,0.076157,0.491468,-0.125709,0.190531,standing still
-0.970494,-0.234352,0.075626,0.391223,-0.509447,0.329039,standing still
-0.973712,-0.233838,0.072932,0.234217,0.036438,-0.20512,standing still
-0.972166,-0.236284,0.073033,0.106878,0.028343,-0.381845,standing still
-0.969569,-0.239076,0.071628,0.242654,-0.312496,-0.159222,standing still
-0.966537,-0.238877,0.076253,0.332893,0.273747,-0.402969,standing still
-0.968212,-0.23801,0.076022,0.379135,0.101246,-0.193333,standing still
-0.969138,-0.237855,0.073996,0.384038,0.24688,-0.220577,standing still
-0.963464,-0.237603,0.07541,0.419763,-0.029997,-0.046308,standing still
-0.971767,-0.237614,0.071226,0.336946,-0.532083,0.415993,standing still
-0.964792,-0.239044,0.073986,0.460545,0.108836,-0.132723,standing still
-0.965165,-0.239135,0.072531,0.447706,0.06987,-0.074108,standing still
-0.968571,-0.24102,0.072551,0.413931,-0.055007,0.09319,standing still
-0.967941,-0.240148,0.07339,0.360642,-0.214647,0.041389,standing still
-0.961779,-0.244444,0.074378,0.452771,-0.025735,0.068726,standing still
-0.966366,-0.241001,0.071507,0.39761,-0.091408,-0.068355,standing still
-0.967699,-0.239856,0.070562,0.29182,-0.103395,-0.015456,standing still
-0.970958,-0.244003,0.0716,0.721172,-0.290111,0.482731,standing still
-0.969072,-0.240449,0.071564,0.253115,0.063821,-0.179154,standing still
-0.966902,-0.241381,0.071393,0.37725,-0.056846,0.024942,standing still
-0.969347,-0.241952,0.070507,0.236464,-0.053829,-0.125768,standing still
-0.967943,-0.239468,0.070301,0.267134,0.108546,-0.089308,standing still
-0.962707,-0.241714,0.073277,0.457827,0.537848,-0.465209,standing still
-0.967687,-0.240427,0.072479,0.396066,-0.383165,0.152346,standing still
-0.969736,-0.245633,0.068322,0.457983,-0.087405,0.181826,standing still
-0.970567,-0.241965,0.067019,0.373528,-1.069347,0.69363,standing still
-0.961147,-0.260794,0.069572,1.47885,0.274881,0.063966,standing still
-0.967116,-0.243143,0.067795,0.305038,-0.029528,-0.045123,standing still
-0.966348,-0.245579,0.067213,0.468544,0.003413,-0.048073,standing still
-0.965353,-0.246272,0.06667,0.286232,-0.047156,-0.080736,standing still
-0.956061,-0.244439,0.069782,-0.082207,-0.111255,-0.093985,standing still
-0.967434,-0.242191,0.064201,0.346305,0.560489,-0.442013,standing still
-0.962348,-0.250767,0.066688,0.332726,-0.788635,0.551446,standing still
-0.956793,-0.246463,0.070135,0.280654,-1.104097,0.696849,standing still
-0.965888,-0.245724,0.064826,0.378412,-0.106607,-0.012633,standing still
-0.967186,-0.246519,0.063584,0.35887,-0.36672,0.176772,standing still
-0.964313,-0.24833,0.062559,0.258996,0.142703,-0.26697,standing still
-0.965578,-0.248069,0.060993,0.252475,0.053257,-0.114082,standing still
-0.970919,-0.24558,0.061827,0.405634,-0.982731,0.658564,standing still
-0.966551,-0.256391,0.05927,0.452931,-0.240334,0.086287,standing still
-0.961612,-0.275639,0.055464,0.324064,-0.376755,1.447363,standing still
-0.969036,-0.243315,0.061921,0.286104,-0.232449,-0.033658,standing still
-0.968726,-0.241835,0.061741,0.49355,0.078761,-0.192276,standing still
-0.965579,-0.246574,0.062116,0.395208,-0.22864,0.074183,standing still
-0.967074,-0.246493,0.060641,0.381287,-0.236619,0.096027,standing still
-0.966084,-0.244541,0.062873,0.517835,0.108644,-0.005048,standing still
-0.962736,-0.247147,0.062384,0.227137,-0.091261,-0.05323,standing still
-0.968217,-0.246112,0.064548,0.29337,-1.182417,0.860994,standing still
-0.964881,-0.240706,0.068859,0.367857,-0.426078,0.270954,standing still
-0.967796,-0.239832,0.06706,0.376169,-0.128729,0.010057,standing still
-0.967923,-0.240189,0.066468,0.355594,-0.108949,-0.037483,standing still
-0.963223,-0.238627,0.069276,0.302,0.129667,-0.314549,standing still
-0.969024,-0.241005,0.065929,0.316115,-0.505016,0.239824,standing still
-0.966743,-0.239849,0.065644,0.427344,0.088306,-0.034927,standing still
-0.969547,-0.240528,0.064429,0.310311,-0.111047,-0.037326,standing still
-0.965427,-0.236885,0.066311,0.413383,0.09083,-0.193479,standing still
-0.964102,-0.244401,0.066515,-0.00618,0.007049,-0.205409,standing still
-0.965605,-0.240171,0.066717,0.410939,-0.095003,-0.019765,standing still
-0.969589,-0.246202,0.063808,0.339401,-0.135912,-0.097901,standing still
-0.968171,-0.241047,0.064175,0.371,-0.21663,0.095162,standing still
-0.967751,-0.24067,0.066012,0.256736,0.04413,-0.275855,standing still
-0.967261,-0.241801,0.065562,0.440543,0.143873,-0.153527,standing still
-0.968756,-0.242478,0.06514,0.238751,-0.225594,-0.003075,standing still
-0.968242,-0.243489,0.063514,0.516216,-0.347833,0.285368,standing still
-0.968471,-0.242503,0.064052,0.380152,0.041154,-0.026471,standing still
-0.963908,-0.243878,0.064495,0.324678,-0.120162,-0.021824,standing still
-0.966701,-0.244781,0.063557,0.381974,-0.018157,-0.030408,standing still
-0.966817,-0.244465,0.062623,0.408094,-0.111684,0.074298,standing still
-0.967481,-0.2438,0.062998,0.296289,-0.018217,-0.016159,standing still
-0.967305,-0.244099,0.062128,0.460609,0.058482,-0.040398,standing still
-0.968426,-0.244068,0.061981,0.311385,-0.084978,-0.018699,standing still
-0.965702,-0.242645,0.062413,0.346665,0.30471,-0.317299,standing still
-0.961541,-0.248355,0.061348,0.798841,-0.598037,0.442651,standing still
-0.967158,-0.243836,0.061474,0.287561,0.056389,-0.182174,standing still
-0.968167,-0.243277,0.061617,0.443128,-0.142488,0.028437,standing still
-0.967667,-0.243475,0.061355,0.331932,-0.042227,-0.042678,standing still
-0.967396,-0.243797,0.061416,0.337057,-0.098472,-0.015088,standing still
-0.966881,-0.244051,0.061193,0.329364,-0.022857,-0.054203,standing still
-0.973333,-0.241559,0.057263,0.201686,-0.034663,-0.112243,standing still
-0.967001,-0.241629,0.059534,0.276292,0.340826,-0.288849,standing still
-0.968401,-0.244295,0.061045,0.374876,0.070995,-0.149372,standing still
-0.963132,-0.244348,0.062806,0.420834,-0.539196,0.413619,standing still
-0.968809,-0.244912,0.059869,0.38868,-0.391579,0.166573,standing still
-0.970664,-0.238843,0.059767,0.238034,0.896113,-0.710286,standing still
-0.973527,-0.243641,0.057571,0.239671,-0.163406,-0.056436,standing still
-0.967501,-0.245349,0.059511,0.310662,0.043939,-0.076051,standing still
-0.965911,-0.247038,0.060193,0.265266,-0.189408,0.119557,standing still
-0.96721,-0.246043,0.058231,0.288466,-0.213719,-0.000222,standing still
-0.966898,-0.245866,0.059125,0.373751,0.056211,-0.060611,standing still
-0.969977,-0.243632,0.058717,0.370184,-0.058238,-0.010456,standing still
-0.967967,-0.243366,0.060363,0.34371,0.121392,-0.124321,standing still
-0.965167,-0.24335,0.060656,0.323692,-0.098324,-0.090374,standing still
-0.968544,-0.2447,0.060227,0.387039,-0.278688,0.145298,standing still
-0.96746,-0.24446,0.060413,0.318696,-0.096718,-0.061306,standing still
-0.966472,-0.242683,0.061054,0.411191,-0.069293,-0.009528,standing still
-0.966804,-0.24384,0.059963,0.406952,0.006263,-0.020072,standing still
-0.969234,-0.243226,0.060622,0.385053,-0.337897,0.18125,standing still
-0.9706,-0.232139,0.07062,0.369833,-1.301157,1.053136,standing still
-0.974928,-0.229975,0.067572,0.393867,0.573771,-0.751252,standing still
-0.970989,-0.233873,0.068292,0.383601,-0.128932,0.108543,standing still
-0.972268,-0.232731,0.068661,0.306202,-0.024958,-0.090391,standing still
-0.970986,-0.22988,0.069581,0.347552,0.191219,-0.107158,standing still
-0.966645,-0.231988,0.07127,0.069537,0.372782,-0.443827,standing still
-0.963771,-0.236407,0.07017,0.425624,0.158693,-0.151324,standing still
-0.965428,-0.230606,0.071788,0.484048,0.172145,-0.217794,standing still
-0.979029,-0.234833,0.071392,-0.047329,-0.581087,0.19535,standing still
-0.971961,-0.232631,0.07006,0.513114,-0.547702,0.303109,standing still
-0.969137,-0.235916,0.070349,0.297514,-0.292956,0.095069,standing still
-0.971185,-0.231063,0.068946,0.067703,-0.226131,-0.055656,standing still
-0.970149,-0.23484,0.074106,0.341968,-0.12437,0.009037,standing still
-0.973576,-0.231018,0.07112,0.365252,-0.003193,-0.10887,standing still
-0.970874,-0.231184,0.071076,0.183225,0.080892,-0.260146,standing still
-0.969909,-0.229239,0.071283,0.181937,-0.004175,-0.094706,standing still
-0.970849,-0.238627,0.069765,0.416909,-0.020263,0.025236,standing still
-0.973458,-0.229979,0.067693,0.245303,-0.276892,-0.049045,standing still
-0.966588,-0.231511,0.070821,0.574203,-0.226688,0.282633,standing still
-0.967996,-0.23155,0.066702,-0.048113,-0.055895,-0.489207,standing still
-0.969483,-0.238504,0.069071,0.46401,-0.095771,0.087293,standing still
-0.965959,-0.237998,0.068557,0.452124,-0.149819,0.053346,standing still
-0.971754,-0.232197,0.066709,0.264852,0.202671,-0.274385,standing still
-0.972467,-0.23403,0.065992,0.160933,0.321499,-0.322561,standing still
-0.97295,-0.239973,0.066065,0.336089,0.297795,-0.236636,standing still
-0.970031,-0.234898,0.0679,0.239708,-0.250913,0.028365,standing still
-0.973116,-0.234464,0.066424,0.125891,-0.479024,0.128872,standing still
-0.965284,-0.238452,0.068065,0.445761,0.211204,-0.248767,standing still
-0.975161,-0.241197,0.067701,0.36256,-0.525895,0.416626,standing still
-0.966922,-0.235914,0.070953,0.237642,-0.765713,-0.149274,standing still
-0.965049,-0.23873,0.068835,0.271097,0.242803,-0.268304,standing still
-0.965185,-0.23827,0.067885,0.388058,0.199868,-0.187021,standing still
-0.965542,-0.23977,0.067966,0.465087,-0.189055,0.082755,standing still
-0.963387,-0.243071,0.067535,0.463793,0.298096,-0.235262,standing still
-0.956973,-0.239566,0.068001,0.148353,-0.249058,0.20614,standing still
-0.96637,-0.239612,0.066737,0.275181,0.289704,-0.314238,standing still
-0.98147,-0.252239,0.057419,0.027155,-1.178442,0.494946,standing still
-0.965954,-0.23624,0.06578,0.829749,0.404796,-0.244868,standing still
-0.962828,-0.241922,0.066571,0.445551,0.095496,-0.118624,standing still
-0.968564,-0.240041,0.064982,0.370671,0.156076,-0.10548,standing still
-0.96873,-0.240065,0.064559,0.295362,0.020211,-0.179512,standing still
-0.969083,-0.242816,0.063177,0.211503,-0.328931,-0.046437,standing still
-0.963436,-0.240388,0.066745,0.433724,-0.155618,0.047112,standing still
-0.958867,-0.239567,0.068081,0.316664,-0.43624,0.209998,standing still
-0.96696,-0.245828,0.064041,0.452942,-0.005555,-0.016736,standing still
-0.965159,-0.245234,0.062376,0.304021,-0.072669,-0.053234,standing still
-0.9724,-0.239291,0.061555,0.377196,-0.001153,-0.103813,standing still
-0.966821,-0.247722,0.062475,0.389724,-0.106883,-0.017152,standing still
-0.967658,-0.242699,0.062297,0.466444,-0.164178,0.098749,standing still
-0.968233,-0.247703,0.061824,0.385979,-0.206804,0.066497,standing still
-0.967397,-0.243255,0.06168,0.284057,0.161888,-0.186649,standing still
-0.968006,-0.24493,0.059245,0.120779,-0.398316,0.013493,standing still
-0.969153,-0.242583,0.060594,0.18099,-0.057888,-0.070416,standing still
-0.964688,-0.248214,0.062216,0.639363,-0.088583,0.07383,standing still
-0.968709,-0.244434,0.0602,0.247232,-0.076881,-0.002342,standing still
-0.968131,-0.245546,0.061175,0.294174,-0.054246,-0.097423,standing still
-0.967894,-0.245459,0.061291,0.386569,-0.074755,-0.011661,standing still
-0.964782,-0.243255,0.065588,0.583208,-0.030739,-0.034153,standing still
-0.966004,-0.242451,0.064128,0.455288,-0.085045,0.044212,standing still
-0.968287,-0.242956,0.062079,0.358059,-0.012779,-0.065586,standing still
-0.966333,-0.246471,0.062979,0.431523,-0.079604,0.004665,standing still
-0.964521,-0.24616,0.063069,0.403616,-0.017522,-0.06431,standing still
-0.966539,-0.241807,0.062799,0.495473,-0.075095,0.038536,standing still
-0.963966,-0.247135,0.062896,0.3198,0.157814,-0.215771,standing still
-0.96834,-0.24456,0.061582,0.295656,-0.141176,-0.011668,standing still
-0.964193,-0.245812,0.062879,0.437342,-0.218553,0.066237,standing still
-0.966212,-0.246524,0.062939,0.400289,-0.07155,0.002453,standing still
-0.966632,-0.245391,0.063667,0.485588,-0.245326,0.128418,standing still
-0.967015,-0.246428,0.063164,0.201266,-0.079022,-0.067828,standing still
-0.967723,-0.245736,0.062759,0.384412,-0.226818,0.049304,standing still
-0.966462,-0.242815,0.062298,0.359119,-0.128309,0.016464,standing still
-0.967282,-0.243699,0.061897,0.346748,0.01525,-0.055388,standing still
-0.966634,-0.248352,0.061845,0.222407,-0.049676,-0.095172,standing still
-0.967221,-0.246539,0.061974,0.480174,-0.109029,0.069714,standing still
-0.966876,-0.245306,0.062497,0.409577,-0.106886,0.023578,standing still
-0.968551,-0.245234,0.062216,0.391838,-0.088669,-0.004435,standing still
-0.965886,-0.243774,0.062768,0.346179,-0.05537,-0.049773,standing still
-0.966577,-0.245099,0.063373,0.374528,-0.042457,-0.028154,standing still
-0.970321,-0.251715,0.061073,0.535044,-0.685862,0.477072,standing still
-0.9652,-0.243512,0.063302,0.381051,-0.090729,-0.046686,standing still
-0.946463,-0.247217,0.070903,0.924579,0.42169,-0.222759,standing still
-0.965837,-0.239834,0.062947,0.153639,0.187417,-0.241186,standing still
-0.965105,-0.243938,0.063019,0.315662,-0.015546,-0.117292,standing still
-0.967333,-0.244422,0.062262,0.305137,-0.095561,-0.052706,standing still
-0.967833,-0.245104,0.062359,0.387737,-0.051619,-0.016701,standing still
-0.964857,-0.245103,0.061251,0.344115,-0.023949,-0.067599,standing still
-0.959606,-0.247918,0.063606,0.680614,0.222849,-0.045434,standing still
-0.967604,-0.251798,0.061001,0.433072,-0.303442,0.141366,standing still
-0.96629,-0.247634,0.060268,0.359786,-0.130144,0.001611,standing still
-0.966537,-0.249041,0.05978,0.400085,0.032962,-0.044938,standing still
-0.9679,-0.246655,0.058342,0.24476,-0.126985,-0.076589,standing still
-0.96608,-0.247614,0.059543,0.38556,0.019949,-0.071116,standing still
-0.96872,-0.248219,0.058031,0.359494,-0.097917,0.012319,standing still
-0.963861,-0.245812,0.057154,0.437604,0.167434,-0.168721,standing still
-0.965532,-0.252169,0.055207,0.212261,-0.169697,0.019175,standing still
-0.965887,-0.251795,0.054974,0.29596,-0.100162,-0.059224,standing still
-0.96525,-0.254758,0.054823,0.405978,-0.12473,0.026716,standing still
-0.966235,-0.253504,0.054468,0.363716,-0.018974,-0.043556,standing still
-0.965657,-0.253656,0.054527,0.380072,-0.043451,-0.012657,standing still
-0.965806,-0.252555,0.053786,0.343672,-0.131718,0.021823,standing still
-0.965961,-0.254146,0.053588,0.260114,-0.15573,-0.054205,standing still
-0.964009,-0.253187,0.052655,0.352923,-0.011569,-0.08579,standing still
-0.963821,-0.255011,0.052527,0.411651,-0.046149,0.018177,standing still
-0.964659,-0.255113,0.052045,0.308299,-0.029227,-0.069134,standing still
-0.964821,-0.256227,0.051385,0.380861,-0.041766,-0.05669,standing still
-0.964626,-0.255808,0.051463,0.410493,-0.095972,-0.001781,standing still
-0.964442,-0.254524,0.051195,0.42497,-0.063579,0.039443,standing still
-0.963425,-0.255208,0.051389,0.284987,0.061319,-0.161872,standing still
-0.964156,-0.256822,0.050591,0.352064,-0.01512,-0.094968,standing still
-0.964052,-0.25746,0.050152,0.318289,-0.047448,-0.051482,standing still
-0.964563,-0.258972,0.048735,0.399385,-0.062057,-0.017036,standing still
-0.964084,-0.258579,0.048867,0.393241,-0.050271,-0.026254,standing still
-0.964557,-0.258116,0.048469,0.341281,-0.041016,-0.061701,standing still
-0.964961,-0.25832,0.047889,0.312068,-0.067313,-0.049598,standing still
-0.963922,-0.258857,0.04828,0.353038,-0.080444,-0.023914,standing still
-0.94744,-0.274941,0.052587,0.592564,-0.488501,0.341203,standing still
-0.959502,-0.268802,0.04659,0.301171,-0.090692,-0.045707,standing still
-0.963098,-0.262765,0.045828,0.398429,-0.121397,0.020018,standing still
-0.963813,-0.263194,0.04558,0.427005,-0.1683,0.0497,standing still
-0.963548,-0.262562,0.04576,0.394438,-0.0908,0.023337,standing still
-0.963588,-0.262764,0.045622,0.324368,-0.049178,-0.054592,standing still
-0.963817,-0.262722,0.045844,0.217884,-0.052109,-0.065234,standing still
-0.961188,-0.265978,0.04455,0.397247,0.206811,-0.332867,standing still
-0.962871,-0.262978,0.044108,0.236196,0.050592,-0.174615,standing still
-0.962893,-0.267535,0.042499,0.312745,-0.061122,-0.062887,standing still
-0.962327,-0.263738,0.043469,0.516205,-0.851113,-0.511996,standing still
-0.91526,-0.252658,0.099397,-0.654339,6.824617,-1.458985,standing still
-0.949582,-0.292677,0.033873,0.959195,0.769866,-0.605185,standing still
-0.981974,-0.312918,0.001813,1.417391,3.277098,-2.689369,standing still
-1.000332,-0.301057,0.1166,4.980393,-5.749037,4.822952,standing still
-0.968616,-0.254183,0.074035,-1.411511,4.247386,-2.884534,standing still
-0.953116,-0.26797,0.048943,0.375997,0.896714,-0.828964,standing still
-0.96253,-0.279149,0.044284,0.36183,-0.019918,-0.082952,standing still
-0.955579,-0.281135,0.043383,0.482243,0.067083,-0.030373,standing still
-0.959858,-0.279467,0.04071,0.394274,-0.170061,0.023453,standing still
-0.957919,-0.272638,0.044616,0.918653,-0.484721,0.421062,standing still
-0.957563,-0.278531,0.040019,0.344425,0.247567,-0.10156,standing still
-0.96286,-0.280275,0.0392,0.396433,-0.451785,0.354636,standing still
-0.963233,-0.284738,0.038728,0.235465,0.141519,-0.177244,standing still
-0.959155,-0.27639,0.041152,0.311126,-0.088174,-0.108355,standing still
-0.958959,-0.278623,0.041832,0.388461,-0.631958,0.494441,standing still
-0.960475,-0.276586,0.046319,0.303818,-0.208446,0.040206,standing still
-0.96354,-0.272814,0.048042,0.270567,-0.360146,0.273119,standing still
-0.961539,-0.272828,0.04767,0.463576,-0.092057,0.047526,standing still
-0.962584,-0.280336,0.04416,0.410701,-0.108637,0.015623,standing still
-0.961349,-0.281047,0.042616,0.449214,-0.122909,0.023192,standing still
-0.957452,-0.273334,0.044008,0.254433,-0.106496,-0.032911,standing still
-0.960591,-0.276247,0.043456,0.319083,-0.041389,-0.05578,standing still
-0.96143,-0.277596,0.042966,0.152819,-0.061241,-0.129158,standing still
-0.960997,-0.277507,0.042659,0.139411,0.009527,-0.171679,standing still
-0.957922,-0.275718,0.043803,0.621281,-0.054874,0.038943,standing still
-0.959862,-0.27584,0.043923,0.583694,-0.194024,0.09783,standing still
-0.96027,-0.281059,0.042685,0.156914,0.08284,-0.157007,standing still
-0.961026,-0.279299,0.042433,0.516712,-0.108439,0.078191,standing still
-0.958581,-0.276061,0.044277,0.176276,-0.071605,-0.124908,standing still
-0.959228,-0.273155,0.044354,0.156676,0.075673,-0.161244,standing still
-0.957881,-0.275636,0.044338,0.314426,0.018283,-0.08598,standing still
-0.958161,-0.276244,0.044234,0.095365,-0.005854,-0.300568,standing still
-0.958784,-0.281058,0.04299,0.578437,0.010572,-0.141341,standing still
-0.957741,-0.280552,0.043972,0.382134,-0.084225,0.045875,standing still
-0.960886,-0.284415,0.042197,0.688333,-0.068841,0.145293,standing still
-0.95948,-0.278201,0.0421,0.225707,-0.152601,-0.044974,standing still
-0.957014,-0.280765,0.042785,0.071642,0.017241,-0.171428,standing still
-0.95845,-0.277758,0.042856,0.238787,0.060648,-0.096027,standing still
-0.958772,-0.279798,0.042516,0.317388,0.065657,-0.006031,standing still
-0.959998,-0.286427,0.041778,0.433857,-0.380982,-0.001837,standing still
-0.958779,-0.280958,0.040747,0.973099,-0.233424,0.307889,standing still
-0.957925,-0.282833,0.041801,0.763371,-0.040467,0.147058,standing still
-0.95299,-0.282166,0.042488,-0.345379,0.02329,-1.476777,standing still
-0.887613,-0.036675,0.369079,6.213328,-7.382617,8.986663,standing still
-0.982184,-0.110657,0.204277,0.357581,-0.355617,-0.968733,standing still
-0.972797,-0.114718,0.193912,0.249105,0.049314,-0.118746,standing still
-0.971879,-0.119168,0.192703,0.318525,-0.11713,0.006909,standing still
-0.975607,-0.119798,0.18979,0.186441,-0.077252,-0.06771,standing still
-0.982828,-0.109007,0.189578,0.192755,0.117759,-0.327208,standing still
-0.971313,-0.122036,0.182173,0.190282,0.097342,-0.13836,standing still
-0.974797,-0.12451,0.182697,0.309719,0.043238,-0.119528,standing still
-0.973851,-0.122123,0.180688,0.213772,0.162118,-0.16832,standing still
-0.97295,-0.122848,0.17889,0.34965,0.043074,-0.055317,standing still
-0.975608,-0.12342,0.176779,0.20908,0.07158,-0.119575,standing still
-0.977357,-0.130444,0.17487,0.174165,-0.479395,0.207574,standing still
-0.977327,-0.126648,0.174869,0.157106,0.162988,-0.019122,standing still
-0.973506,-0.127116,0.17665,0.428544,0.001005,-0.05872,standing still
-0.976322,-0.126568,0.174692,0.519487,-0.116275,0.042505,standing still
-0.975976,-0.127546,0.172827,0.431651,-0.081265,0.036665,standing still
-0.977917,-0.126811,0.172339,0.495753,-0.140485,-0.086913,standing still
-0.977173,-0.126262,0.171779,0.358539,-0.127283,-0.030578,standing still
-0.974826,-0.126408,0.171457,0.410098,0.045605,-0.058554,standing still
-0.976226,-0.128061,0.169903,0.329451,0.002043,-0.029305,standing still
-0.978923,-0.127246,0.168046,0.392779,-0.082497,-0.039377,standing still
-0.973485,-0.137707,0.16995,0.641393,0.281038,-0.082178,standing still
-0.976875,-0.124812,0.163498,0.143501,-0.209199,0.027569,standing still
-0.976195,-0.130394,0.165064,0.262291,0.062472,-0.107287,standing still
-0.978958,-0.129139,0.163524,0.174614,0.287794,-0.35807,standing still
-0.977342,-0.132329,0.162796,0.348073,-0.004657,0.07977,standing still
-0.976716,-0.131468,0.162331,0.392259,0.110168,-0.101124,standing still
-0.975331,-0.138034,0.165161,0.245026,0.052343,-0.082768,standing still
-0.977535,-0.133935,0.160885,0.341853,-0.015436,-0.035048,standing still
-0.981544,-0.142238,0.157107,0.309844,-0.091151,0.029241,standing still
-0.978774,-0.139295,0.156418,0.405796,-0.391293,0.124604,standing still
-0.978175,-0.141532,0.155632,0.199124,0.067077,-0.056207,standing still
-0.975598,-0.138117,0.155222,0.409267,0.02733,-0.075063,standing still
-0.977666,-0.143612,0.154443,0.417869,0.095502,-0.08103,standing still
-0.977841,-0.138997,0.153947,0.348831,-0.104668,-0.00988,standing still
-0.978066,-0.138734,0.152922,0.377545,-0.057907,-0.024868,standing still
-0.974569,-0.136829,0.153287,0.396021,-0.069259,0.012557,standing still
-0.975996,-0.139741,0.15247,0.390401,-0.132074,-0.017246,standing still
